Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
High income	HIC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	125.261118	128.8714791	130.6463012	132.317063	136.9169004	136.3556441	134.4479745	133.4908524	127.954494	128.7982766	129.8447344	138.6188649	135.3757653	131.8670504	134.0048111	139.4018914	116.3512506	117.1522516	130.4143899	131.6254032	136.5946775	138.8377881	137.0325357	138.1219715	137.942911	139.6950979	139.2372558	137.1972441	140.7061337
"Hong Kong SAR, China"	HKG	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																											728.4	359.8	390.8	365.8	390	421	99	38	616.2857143	790.5714286	1307.316129	598.0483871	1973.609677	2394.76129	2715.943333	2807.796774	3573.91		
Honduras	HND	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		4.328957529	5.108812261	5.763358779	5.940594059	7.207890744	8.799093656	10.97744361	13.51351351	16.94277108	18.04511278	20.63015754	17.47076023	17.41654572	13.51156069	14.15428167	17.66342142	18.56287425	15.55851064	13.05220884	19.20485175	19.17623228	16.4098916	19.21813224	24.8954918	15.6838488	17.3494142	23.49895906	27.86582809	23.14661134	10.25581395	23.86126005	26.84356436	32.67973856	17.87878788	55.5625	51.625	94.56513158	92.03486842	111.5803815	169.0074906	141.8539326	41.5742603	54.9582397	36.59152381	60.62312381	98.442	90.17321905	77.61478389	62.09980392	85.48846078	131.2329412	107.6995588	123.7214314	139.7432941	131.6489412	163.9931961	184.1495098	205.0102549	157.1416569	157.1416569
Heavily indebted poor countries (HIPC)	HPC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS					1.419676055	1.905393921	1.961720143	2.392727811	2.435520377	2.634806084	3.332075918	3.841937124	3.969417098	4.414747679	4.74072286	4.555902149	5.424745602	6.224231859	5.802080162	5.602158092	6.036327195	6.672343999	6.497317716	6.915545824	6.610262355	6.497795404	6.364214968	6.707655867	6.37890952	5.817301727	5.118277096	5.654170072	6.03511151	6.221629998	6.002908104	7.179660802	7.29227593	8.715498832	7.997164757	8.246713016	7.887791636	7.033281687	8.874926839	7.250437345	8.420740823	7.820807605	8.920725267	9.065041332	9.410498036	9.080939118	11.05023033	11.01278941	11.40290811	11.10220606	12.68188223	14.0063579	16.05698941	17.32404232	16.61968675	17.36322332	19.1322543
Croatia	HRV	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	151.4207921	130.4143126	174.8188406	162.0411817	205.1724138	280.6225839	161.9724518	181.835206	264.8456057	205.8616647	256.988345	292.8020833	312.5844156	294.5085911	380.7877412	410.0633803	495.2283025	164.6792583	297.3098187	311.0114866	191.3879082	160.8101324	192.1478657	181.7861799	119.0366133	213.5483476	220.9950249	211.7509113	199.7255343
Haiti	HTI	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Hungary	HUN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		41.43608009	52.855547	57.67372474	65.6391713	68.35704724	74.10717703	98.48609779	120.7966199	134.3423077	161.2098979	183.9542824	196.3762797	232.2629444	260.5260285	296.074883	271.7204385	297.9461645	305.0697582	298.1659718	278.3220609	295.2514411	304.4961148	316.0101594	303.1352695	265.6814932	274.3105294	271.9001585	280.700396	238.6777514	134.5358132	64.50336234	39.85660059	61.62594777	66.06085492	76.6011236	94.55975889	88.60746888	76.90392198	89.84423676	90.61799218	98.51302649	94.87624837	95.4970633	98.52109613	85.19886981	99.19512726	110.4094077	96.70076336	77.48222465	84.33424408	93.28828214	99.6154196	113.5586191	112.7082369	114.1475486	138.173028	152.3786722	150.8589269	145.9856382	163.0476072
IBRD only	IBD	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		9.012929953	9.780322805	11.4617049	13.26477864	16.15295549	20.47460545	21.28903074	24.31387139	27.19476764	31.26405542	34.1546339	38.30515742	42.67919663	40.95912453	47.31048414	48.35239647	57.4054459	63.62175587	68.81608623	75.73064269	75.24632295	77.29368705	81.98461493	88.73392362	83.65782832	88.1779472	96.19026013	106.2597656	106.4067894	107.6701706	109.6378059	93.55962563	86.08611029	89.73375447	98.36961046	103.2829243	106.095615	108.6538461	111.1626098	108.3799906	111.7561262	117.7177563	121.2868664	131.7279997	134.2152423	139.461142	148.0796526	144.8754625	145.0443243	159.8687333	166.9311681	163.7014354	166.8022576	172.520237	169.3155936	170.5972402	174.9774754	172.6825778	170.9972807	182.9349391
IDA & IBRD total	IBT	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS							16.01012023	16.86138503	19.22779893	21.47454632	24.65235263	27.16227168	30.68715902	33.77270507	32.79182489	37.96426222	39.0557912	46.79699958	51.94127465	56.64035	61.61639684	61.86958548	63.89536352	68.30597867	72.70490084	69.17446085	72.78949828	78.49447862	86.32334104	86.55430568	87.53319778	88.84826621	80.95198611	73.96643245	77.23819912	84.20837902	87.22005926	90.56441484	91.75986986	94.26597963	92.10119877	94.59322087	99.6790943	101.2946674	109.7172171	111.8439535	116.126896	122.0523697	119.5739763	120.4629522	131.8322095	136.8784539	131.4214451	134.1903253	138.8012273	136.4850483	137.9806787	142.3711154	140.5363114	139.6129912	148.8967607
IDA total	IDA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	29.72118873	27.92256926			28.90351426	32.66832728	30.95338657				34.00059175	31.85440156	33.26076315	35.23568301	36.85093267	34.53055856	34.86939002	37.77844668	38.98656911	39.04167428	35.67891476	38.08144966	39.84481628	40.45524788	43.39839774	48.03413138	48.08486057	49.50960916	51.2621302
IDA blend	IDB	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		1.562470582	1.556033442	2.139878464	2.755279942	2.607049294	3.37181527	4.618711667	5.493395776	6.300616058	6.504448361	8.380167127	9.879089075	8.922492075	10.15979106	12.05342158	13.45721275	15.67171741	18.94719403	21.14607973	23.91395156	26.7067599	27.21118929	28.51323555	27.35610699	30.36206362	33.02800133	31.33758353	33.47027027	35.33947515	36.29965194	35.4424454	45.10809224	44.69366812	40.97170417	41.6299189	41.37889031	48.44184165	46.68832261	48.73285143	49.74555968	50.65974859	50.43115729	51.74951179	52.221948	57.52824635	60.2327107	55.18627976	55.83775225	68.6351449	68.97892617	63.45413011	59.91893725	68.43397786	68.25147425	68.35847536	73.75849402	82.10849076	80.50354798	80.47264173	82.30954188
Indonesia	IDN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		7.555	8.299777778	7.222222222	5.346777778	5.249888889	8.055777778	7.038888889	15.07822222	9.889277778	13.34405556	12.61744444	25.03688889	26.87222222	27.72222222	27.17222222	27.36666667	34.18888889	42.41027778	47.54016667	65.16805556	80.76027778	88.49794444	85.82233333	104.2062039	100.2564103	101.566062	105.507794	117.2669692	111.7737296	123.4780033	132.7415519	142.7071823	127.8062772	144.0499825	145.8424634	151.3795218	120.4108108	145.8663102	128.1472081	121.6341463	130.6093069	123.9590658	131.1321521	131.2093976	143.9864029	158.016093	181.4572273	184.5284581	181.639661	181.5166525	198.4185957	246.3981536	230.6508689	253.7707562	255.9873937	235.4199365	253.790843	263.4694065	224.1813791	248.2007764
IDA only	IDX	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																											22.9087132	19.2886105	21.39106902	21.35809825	22.21908048	21.86358625	22.40854813	20.71183929	22.50496223	25.46439816	23.79872293	23.34057067	26.10538746	27.03846096	28.82802332	31.77181852	32.70981631	34.96166716	36.61145173
Isle of Man	IMN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
India	IND	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		2.171289937	2.885768985	3.453991236	4.901985647	4.959043333	6.939907939	9.631993992	10.99963141	12.3893584	14.05455904	16.6303613	17.27928783	17.62561784	15.93364747	21.58825492	21.0839396	26.50762994	31.43243955	32.26120261	33.97276088	37.34899823	35.93043627	40.7756311	48.89070885	52.98642534	58.85599936	51.11791918	66.09647076	69.210771	73.52302412	77.99931978	74.70166435	76.17673723	83.45589294	85.70285527	89.04232883	100.1725608	104.0679516	112.1710203	103.7861182	108.1821987	100.3290553	105.1772039	115.2715101	127.614592	136.4039215	142.8352255	153.3493908	167.4572959	179.0358769	180.7482912	163.1220216	156.4956981	163.4980794	171.0382129	166.0030579	170.5691446	176.0713134	186.4566661	209.4084663
Not classified	INX	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Ireland	IRL	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		530.1962323	606.9204605	620.2223967	603.8252224	568.7571952	760.6698064	860.5442177	944.2700157	999.4767138	1107.535322	1098.927263	1382.52224	1320.120356	941.9152276	1129.065934	1275.559916	1599.59707	1750.654108	1549.712193	1572.213501	1549.712193	1637.362637	1773.417059	1769.492412	1647.124542	1876.896913	1729.722658	1780.481423	1847.985348	1811.355311	1796.32631	1940.732132	1965.952773	2117.117117	2015.086207	1704.147926	1754.385965	1670.577194	1658.676894	1532.234151	1158.124509	1153.707063	1187.65883	1077.446564	1109.734187	1066.100026	973.6233752	857.1975703	1123.802936	1065.372345	995.7093697	1138.780796	1110.334571	1238.346662	1292.760795	1286.971714	1402.914273	1572.983348	1494.375553	1563.34991
"Iran, Islamic Rep."	IRN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.923431242	1.202068045	1.622866667	2.080013324	2.463382157	3.260146374	5.003322259	5.152317881	5.753968254	6.268976898	11.3624286	12.35521045	19.43595054	20.31117899	21.19747634	22.2739726	27.28271762	21.97963641	31.10931947	47.24019721	50.56162362	63.41630719	72.08090278	63.18627986	60.71530201	60.10382838	61.45012987	65.85346598	82.58441558	76.43186307	68.88076254	79.5544817	51.99053773	57.91082656	58.50011502	63.1294964	73.15489032	75.31032844	81.43477995	93.37731171	83.57726499	87.89614761	93.43421868	98.49071922	103.4969643	126.7806185	97.72444128	108.09923	90.39303289	90.24886485	48.30572105	52.30985902	56.80892898	73.21302308	47.47706816	47.53553823	51.83084842	57.94216032	63.14452029	68.5251435
Iraq	IRQ	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.402173913	0.376344086	0.51212766	0.623789474	0.736041667	1.52375	1.922886598	2.247835052	2.994226804	3.50660066	4.176155116	4.534	5.7338	6.753333333	6.411764706	8.431372549	10.62745098	11.27615385	19.42857143	17.58095238	14.62857143	15.27619048	16.74285714	29.48571429	34.38095238	37.36952381	41.46666667	44.8490566	43.0754	41.4	24.94444444	39.62264151	62.14285714	76.03960396	69.5625	73.83333333	81.09090909	82.43010753	85.2967033	90.53658537	148.6511628	136.4731183	25.48888889	24.696	42.07442308	46.54583333	37.85050505	57.19	60.19643836	34.29	39.09767442	49.41604261	50.07612896	19.50793784	15.46921	28.781174	50.322722	54.834688	54.834688	54.834688
Iceland	ISL	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		103.4916667	131.8333333	143.2583333	152.5833333	159.9	160.8166667	179.1333333	198.4166667	188.4333333	192.9586777	214.5245902	214.5121951	227.016129	206.856	223.3174603	225.5354331	225.6046512	236.0769231	232.7633588	219.406015	226.3909774	228.358209	219.9477612	198.8134328	188.0895522	184.6888889	172.8666667	164.0148148	165.4222222	170.3161765	168.5147059	147.2352941	170.3703704	148.8740741	144.9037037	140.9850746	145.112782	143.8461538	169.7674419	164.3410853	140.9302326	145.751938	122.8837209	137.9224806	133.5581395	167.8217054	194.168	199.88	123.8467742	148.699187	159.1653028	176.4851485	168.8036304	201.7326733	147.7520661	181.5289256	148.0082645	136.2809917	117.6859504	130.0991736
Israel	ISR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		113.9150943	107.5695793	106.94375	115.2173913	128.8461538	123.6180124	144.1950464	142.5310559	165.4672897	176.3538462	186.1503067	192.8769231	170.0149701	190.380531	221.9940476	227.4276923	245.5230769	257.4153846	239.5138462	243.8523077	231.9692308	252.8769231	265.6825397	292.6829268	281.6513761	277.2189349	289.0855457	287.6106195	294.0828402	299.1253644	269.740634	281.8443804	282.4207493	297.9942693	301.4492754	354.1666667	357.1428571	361.1940299	267.2672673	278.1065089	261.4035088	251.8624642	282.9341317	320.9003215	292.6045016	304.950495	344.9967299	280.6139473	200.4600723	206.4032698	251.6063578	278.8331072	296.0111966	264.2262895	243.6069987	280.6779661	229.8491214	240.6779661	231.4761376	139.7368421
Italy	ITA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		67.7950552	69.36248535	68.76463626	74.63962534	86.39548068	89.30376085	90.61078376	93.92629192	100.7425743	111.6701435	152.4303438	164.0920899	152.0059216	136.5027363	159.6705252	153.2041862	191.7565979	236.8552534	248.493035	222.6600232	217.2678005	211.8361176	226.1654251	229.8151039	237.5247514	236.2195686	251.132267	233.53215	201.5922384	215.7545495	223.2235955	219.6571429	222.6783626	227.1821347	219.9686104	223.8358137	213.0134497	209.8691319	208.7770626	204.2693714	168.5949155	171.1218776	177.7024752	181.4180975	171.7530848	177.0315889	190.229954	143.4762603	120.1115886	122.7459529	134.3224702	122.506322	129.3035008	126.5640606	134.1269505	131.5006719	130.4352409	129.8369775	128.0051454	136.2560006
Jamaica	JAM	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		81.36144578	73.09036145	88.64457831	131.1626506	106.9933333	105.6333333	162.6451613	149.6774194	147.0967742	150.5793103	147.0896552	156.5517241	128.2758621	176.5517241	126.2068966	98.62068966	102.0689655	110.0827586	98.82222222	129.6740741	140.8444444	96.128	110.7391304	200.8695652	102.6086957	150.4347826	213.9130435	254.5043478	259.1666667	160.5042017	203.968254	156.6176471	134.4827586	144.0993789	167.835443	153.5483871	155.98	161.6896552	161.1398601	160	148.9642857	94.67407407	112.1925926	123.9473684	115.84375	63.515625	36.216	37.64166667	58.19166667	62.625	71.175	87.375	83.14591667	115.28575	37.83033333	57.24633333	66.28583333	65.84275	77.83541667	65.28541667
Jordan	JOR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		5.788888889	7.738970588	8.970695971	15.93818182	18.47826087	12.1942446	13.76702509	14.02846975	9.145390071	9.602112676	8.424561404	10.48780488	13.88888889	15.93103448	19.93127148	27.19112628	18.70748299	27.27364865	48.82154882	48.16053512	25	50.35123269	53.96052632	70.81565299	55.78034682	28.35982659	42.59735974	88.1461039	70.0136612	93.75	136.6064257	60.45437043	71.1790393	66.3507109	63.49206349	106.3888889	128.4545455	123.3210526	121.1789474	108.5421053	114.5833333	154.3589744	174.5762712	46.41148325	90.27027027	55.78947368	92.65858874	102.3411371	105.5776892	130.6306306	132.118451	108.2949309	131	92.56842105	176.9284774	112.3366771	133.8609626	114.0447761	112.3137803	84.78640777
Japan	JPN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		279.8886926	294.4572954	322.6211849	318.8969259	337.9883169	362.7361086	391.426446	404.2105263	408.7950407	376.17398	373.6585366	407.8109551	447.6769691	411.932503	364.2669363	423.8975818	432.4984728	453.4503879	480.1310938	372.5892491	386.5459782	409.0065952	433.2851538	433.808933	419.047619	425.8506224	423.0577482	404.2863088	404.4240401	385.4865772	369.6202532	378.4471786	387.8548559	378.4334764	354.4492441	339.6349413	330.4224119	312.8114664	319.4981124	324.6088511	304.680468	292.8733582	301.858947	295.0873989	296.7817477	294.3901451	327.1423509	235.8632939	208.4933279	255.0904694	249.8398966	252.8253439	244.6436999	253.1975367	225.3269917	236.0181644	243.2347993	235.9971028	237.0271581	238.1822612
Kazakhstan	KAZ	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	13.5501355	9.246575342	3.488740882	2.736450967	3.968782947	1.723407001	0.404294227	1.06687297	1.226818925	1.716638794	0.836099753	1.190392187	1.478292625	1.428456392	1.446743081	2.056478081	1.083457808	1.970773843	2.046032952	2.995551839	4.420250575	2.888581955	3.952704766	4.29544848	3.840255784	5.33458138	4.053713527	2.917392089	5.574692419
Kenya	KEN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		3.171428571	3.457142857	4.577714286	5.504285714	6.864	8.763428571	9.514285714	9.371428571	12.08571429	14.14285714	13.48571429	15.19685714	14.56057143	15.08571429	11.70894737	14.18315789	13.55842105	13.42157895	10.07894737	16.21052632	21.78947368	16.5	19.76315789	21.94818792	22.43113249	21.42390594	23.7084855	24.80540762	20.12137303	21.38276553	22.11104571	19.25547997	19.76284585	23.80777696	14.4170651	34.42517662	27.91857084	27.16973065	29.06200942	29.7904314	29.24921997	27.31310155	33.09677419	27.68086725	34.32655775	33.15480226	36.39528302	33.28754717	34.04305273	32.79252182	39.58978966	47.26825254	56.57665517	47.73076034	38.88486552	48.38220172	63.0845431	48.12313103	57.28757069	65.22026034
Kyrgyz Republic	KGZ	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	24.24242424	20.71005917	20.67946824	20.64896755	22.84450995	22.82768778	21.38088235	20.51973684	21.53318584	20.54910714	7.050557621	24.71056548	21.68215892	24.62850467	22.19677495	22.4546875	18.9738179	22.06818182	22.65945777	19.16843013	24.31615228	27.43020255	32.00062471	10.40358426	12.69338407	7.69034788	21.22981366	22.66972192	22.64641914
Cambodia	KHM	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		1.760747005	0.343859649	0.473684211	0.534482759	0.551724138	0.568965517	1.516195727	1.403508772	2.036363636	1.286297809	1.745555556	1.277777778	1.111111111	0.756756757	0.054054054	0.052631579				4.05	9.5	5.369458128	2.352941176	0.833333333			0.2	0.028985507	0.081411126	1.109607578	1.540540541	2.972972973	3.928955867	2.864864865	2.648648649	2.108108108	5.918918919	2.059459459				6.937275676	5.483745946	6.812283784	10.45765946	10.31951622	10.15840541	9.869448649	13.25330811	15.41333158	20.06480526	27.43561854	24.98422842	27.98705179	30.16966202	21.81881321	41.05981166	43.87869453	44.80025026	46.68823013
Kiribati	KIR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
St. Kitts and Nevis	KNA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		73.5	84	84	105	120	120	125	175	237.5	262.5	237.5	425	450	462.5	337.5	250	262.5	262.5	262.5	262.5	300	300	300	337.5	350	362.5	362.5	237.5	115.5	110.25	137.5	137.5	137.5	227.1428571	189.5714286	221.1666667	283.3333333	283.3333333	242.8571429	242.8571429	242.8571429	7.857142857	7.857142857	7.857142857	13.85390428	22.61306533	12.53132832	20.5	12.75	11.33333333	10.4	10.4	0.006	23.048	5.172	7.51	5.234	5.176	4.434	5.196
"Korea, Rep."	KOR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		155.491392	157.6576577	172.0656716	172.4973697	155.5552473	193.5386374	221.5350638	220.0827967	247.9540816	261.4500697	280.3186504	307.8431559	361.3813842	408.8640964	419.9408054	312.2635922	356.1344944	418.9037999	411.3765104	389.8300971	374.8176499	299.7071742	353.1496063	385.770947	416.5256346	430.8383234	450.6228201	461.2418628	494.4610718	490.374808	481.4218993	507.7449947	519.3066667	520.3252033	549.0908581	520.8636103	576.0743322	507.6112412	483.2754562	455.9586729	424.276495	417.9699223	427.0466365	453.196092	478.1520207	333.7393144	406.2499937	304.4802748	338.6104492	330.2821035	337.3188777	351.8256734	344.6958751	345.9229268	337.8127893	351.1412526	353.4200258	367.3289301	366.5310557	362.4844305
Kuwait	KWT	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																		100	100	660	440	250	250	250	166.6666667	233.3333333	101.75	82	193.75	125			200	200	200	200	333.3333333	200	166.6666667	157.1428571	62.9	80.46153846	83.33333333	83.33333333	90.90909091	90.90909091	317.1054545	294.3752212	533.5336283	95.23809524	228.396	441.552381	468.608	494.4715517	777.1505263	1204.518182	1050.72375	1147.616279	1121.98	1026.90125	1123.31125
Latin America & Caribbean (excluding high income)	LAC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		11.05193535	12.03043903	14.72872075	14.57211751	15.44516974	17.190289	20.47712357	24.50568519	25.70798817	29.33502014	30.30700165	36.64863745	39.12269267	41.69205513	43.17243645	49.88106765	55.5304425	54.63471762	56.90136218	62.11189238	52.3537181	51.39819606	45.47091587	57.72226333	55.61022452	64.81087809	66.48011636	64.03292276	60.82320156	59.33458044	58.16766033	58.842772	67.02699086	73.85469205	65.87803269	78.96951228	87.49367134	87.28669855	86.83552174	93.25096459	96.60552214	98.99019204	109.6924714	126.8429654	103.8388001	109.1642739	129.5459055	116.4594524	89.62804192	118.2338528	142.0535258	130.9361321	147.0049983	158.9320044	137.3962582	150.0224819	166.3422129	176.2794737	178.1210382	211.8711239
Lao PDR	LAO	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Lebanon	LBN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		90	64.8	106.7777778	131.8631579	71.48543689	97.08737864	104.3148148	106.9557522	143.4782609	187.2340426	199.5833333	230.8333333	303.0625	176.8776371	55.55555556	138.961039	122.3684211	140.625	204.5454545	126.6666667	167.6190476	233.6538462	201.4423077	242.3557692	175	88	107.4468085	121.5053763	150	138.7978142	164.0883978	188.8888889	201.1111111	155.5555556	244.4444444	306.010929	336.4432432	340.6417112	493.7984496	405.0930233	488.1416667	263.4002308	234.3497059	254.5635363	155.1539873	113.515	173.0084203	163.409187	167.1918699	223.7985965	340.38864	240.4640909	209.0532576	220.6734848	265.5700752	258.1418978	293.4439746	274.8225689	278.6412417	248.7750924
Liberia	LBR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Libya	LBY	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		2.588235294	2.339181287	2.199415205	2.211078717	2.662390671	3.941860465	5.300581395	5.966956522	4.99826087	7.223188406	10.11560694	9.595375723	8.18443804	12.62247839	20.63218391	24.94252874	29.34097421	21.08571429	34.36571429	30.31831147	42.28100114	49.11048159	51.41521127	44.89550562	37.884723	43.88300836	56.71666667	48.83333333	43.6565097	42.99168975	46.85082873	47.43801653	61.10192837	40.82191781	47.59358289	30.76923077	30.42406312	27.82369146	47.6584022	30.3030303	40.33057851	35.99719008	19.54710193	28.82708571	29.98030286	31.46355429	30.44354857	29.42041714	33.48867429	38.55588578	47.1669289	47.97383721	36.20805814	22.91705233	15.67295349	15.6408314	26.05164535	16.39134884	18.62845349	14.85141279
St. Lucia	LCA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		90	96	108	120	180	240	320	440	580	680	680	1100	1160	1094.339623	820	640	600	232.8	317.8723404	191.1111111	250.2325581	403.25	383.2432432	496	569.0909091	515.1515152	566.6666667	866.6666667	2396	1972.758621	2321.428571	1067.581481	691.2407407	253.82	99.865	118.8263158	44.92631579	621.325	1109.56	1061.435	20.285	249.815	679.8	246.825	283.1681818	226.4913043	43.27715356	6.741573034	98.87640449	134.082397	94.38202247	294.2059925	126.0861423	270.1123596	263.1235955	192.0149813	147.4981273	149.6891386	239.7790262	239.7790262
Latin America & Caribbean	LCN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		11.03966662	12.25229752	14.99318187	15.09796372	15.8335494	17.80489426	20.64891627	24.79456624	25.83377295	29.62707108	30.76867927	36.64992269	39.33687368	41.86806112	42.43571917	49.25975702	54.3795996	54.05156492	56.89517742	61.78735239	51.76300872	50.93341771	45.4876436	58.34576554	57.59555426	67.42849937	70.12558732	68.46968194	64.51624712	62.66706057	61.2809117	61.98146623	69.82594348	75.74661645	68.92587415	82.45352497	90.21485136	89.70765505	89.0400041	95.77479974	99.05401199	101.1615056	112.0117797	129.2415479	106.8545811	112.0172854	132.6075883	120.5728196	94.06809169	122.4642059	144.37826	134.8035726	151.5864793	161.7626875	140.6206626	152.3256298	167.1954536	176.8272838	178.2965766	211.2887253
Least developed countries: UN classification	LDC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																		14.05900344			17.59194438							16.12948733	18.5336292	18.49672008	18.44508674	18.43953412		18.23052746	20.82823576	23.55805605	21.83040809	21.9328535	24.96717368	25.86086332	27.5295809	30.14517069	31.48543104	32.8566168	34.00733572
Low income	LIC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS							4.090599673	4.558557055	5.015556949	5.453805993	7.381574361	8.426560053	8.602192588	8.222240508	9.431445183	9.884590372	12.68629556	14.43957881	16.31466975	18.12225567	17.34387118	18.6656234	20.15550164	21.95859163	20.34757826	20.47904713	20.7298648	21.86965791	21.5083918	21.03071269	20.81529044	20.65232986	20.95039988	19.12865221	14.28478566	11.27927776	10.76148	11.54797538	10.26641393	10.96051353	10.00561921	8.194453439	12.06663935	9.895036672	11.69473758	11.80553079	12.31707264	12.26990978	13.64251561	11.5832883	11.66887547	12.54149388	10.71024101	9.769722632	11.42347448	11.87669405	14.28152805	14.69046239	14.11479122	13.40848153	14.37352818
Liechtenstein	LIE	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Sri Lanka	LKA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		140.487395	165.4540728	114.6313131	106.978481	121.5851198	131.8598485	128.4318182	163.2619048	110.6965174	129.7530864	137.622549	121.5328467	134.178744	122.1822542	85.17647059	105.8888889	117.4736842	135.886	162.1266667	183.6266667	163.7777778	181.6021004	192.9988493	218.918578	222.2340183	217.7722661	227.6067039	230.623608	233.9078801	190.1588889	196.2281285	202.9359116	239.2079545	246.3227633	232.5541761	238.0721533	235.0371622	262.0067492	286.2773481	269.9071038	266.4497817	304.5630342	259.1842105	287.01	255.2918182	291.3152381	288.525	311.7116667	257.9283333	229.0475	257.3146154	205.8552462	173.9856846	261.3145923	190.0950538	126.2628397	117.3936222	138.2963255	189.2167445	297.7744388
Lower middle income	LMC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS										12.18467707	13.59588017	15.81011081	17.55033354	18.1326713	17.74160663	20.94280323	21.40332236	26.22276478	29.68078661	30.84569674	33.99378428	37.54932259	38.33137053	42.12528997	46.13785489	49.52005666	53.66874322	49.72938332	58.27999414	60.24375007	62.89634	64.73100455	67.11785436	62.70103939	66.12070536	67.6232908	69.75944344	75.01845835	78.16843828	82.84978954	80.67272505	82.78950693	78.51919477	81.59458418	87.99265979	93.70682835	99.45027779	101.8212536	104.5925182	113.8577718	118.9334639	119.2088142	114.4021668	115.8408768	120.728171	123.2480616	121.7088705	130.1750977	132.2335986	134.9323122	147.9378051
